"TAX","Tax","GOV","Government","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"5121","5121 Excises","FED","Federal or Central government","2020","2020","GBP","Pound Sterling","0","Units",,,44880,,
"5121","5121 Excises","FED","Federal or Central government","2021","2021","GBP","Pound Sterling","0","Units",,,48301,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1973","1973","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1974","1974","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1975","1975","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1976","1976","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1977","1977","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1978","1978","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1979","1979","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1980","1980","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1981","1981","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1982","1982","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1983","1983","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1984","1984","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1986","1986","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1987","1987","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1988","1988","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1989","1989","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1990","1990","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1991","1991","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1992","1992","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1993","1993","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1994","1994","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1995","1995","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1996","1996","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1997","1997","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1998","1998","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","1999","1999","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2000","2000","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2001","2001","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2002","2002","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2003","2003","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2004","2004","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2005","2005","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2006","2006","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2007","2007","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2008","2008","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2009","2009","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2010","2010","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2011","2011","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2012","2012","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"5122","5122 Profits of fiscal monopolies","FED","Federal or Central government","2021","2021","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1973","1973","GBP","Pound Sterling","0","Units",,,283,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1974","1974","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1975","1975","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1976","1976","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1977","1977","GBP","Pound Sterling","0","Units",,,7157,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1978","1978","GBP","Pound Sterling","0","Units",,,7521,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1979","1979","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1980","1980","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1981","1981","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1982","1982","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1983","1983","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1984","1984","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1986","1986","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1987","1987","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1988","1988","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1989","1989","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1990","1990","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1991","1991","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1992","1992","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1993","1993","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1994","1994","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1995","1995","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1996","1996","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1997","1997","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1998","1998","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","1999","1999","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2000","2000","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2001","2001","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2002","2002","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2003","2003","GBP","Pound Sterling","0","Units",,,0,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2004","2004","GBP","Pound Sterling","0","Units",,,63,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2005","2005","GBP","Pound Sterling","0","Units",,,98,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2006","2006","GBP","Pound Sterling","0","Units",,,105,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2007","2007","GBP","Pound Sterling","0","Units",,,110,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2008","2008","GBP","Pound Sterling","0","Units",,,117,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2009","2009","GBP","Pound Sterling","0","Units",,,125,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2010","2010","GBP","Pound Sterling","0","Units",,,125,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2011","2011","GBP","Pound Sterling","0","Units",,,128,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2012","2012","GBP","Pound Sterling","0","Units",,,125,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2013","2013","GBP","Pound Sterling","0","Units",,,128,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2014","2014","GBP","Pound Sterling","0","Units",,,133,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2015","2015","GBP","Pound Sterling","0","Units",,,142,,
"5123","5123 Customs and import duties","FED","Federal or Central government","2016","2016","GBP","Pound Sterling","0","Units",,,145,,
